plz_postleitzahl	gemeinde_name	gemeinde_name_mit_kanton	gemeinde_name_mit_kanton2	gemeinde_id_bfs	kanton_name	kanton_name_kurz	kanton_id_bfs	record_count
6365	Stansstad	Stansstad (NW)	Stansstad/NW	1510	Nidwalden	NW	7	1
6370	Oberdorf (NW)	Oberdorf (NW)	Oberdorf/NW	1508	Nidwalden	NW	7	1
6370	Stans	Stans (NW)	Stans/NW	1509	Nidwalden	NW	7	1
6371	Stans	Stans (NW)	Stans/NW	1509	Nidwalden	NW	7	1
6372	Ennetmoos	Ennetmoos (NW)	Ennetmoos/NW	1506	Nidwalden	NW	7	1
6373	Ennetbürgen	Ennetbürgen (NW)	Ennetbürgen/NW	1505	Nidwalden	NW	7	1
6374	Buochs	Buochs (NW)	Buochs/NW	1502	Nidwalden	NW	7	1
6375	Beckenried	Beckenried (NW)	Beckenried/NW	1501	Nidwalden	NW	7	1
6376	Emmetten	Emmetten (NW)	Emmetten/NW	1504	Nidwalden	NW	7	1
6377	Seelisberg	Seelisberg (UR)	Seelisberg/UR	1215	Uri	UR	4	1
6382	Oberdorf (NW)	Oberdorf (NW)	Oberdorf/NW	1508	Nidwalden	NW	7	1
6383	Dallenwil	Dallenwil (NW)	Dallenwil/NW	1503	Nidwalden	NW	7	1
6383	Oberdorf (NW)	Oberdorf (NW)	Oberdorf/NW	1508	Nidwalden	NW	7	1
6386	Wolfenschiessen	Wolfenschiessen (NW)	Wolfenschiessen/NW	1511	Nidwalden	NW	7	1
6387	Wolfenschiessen	Wolfenschiessen (NW)	Wolfenschiessen/NW	1511	Nidwalden	NW	7	1
6388	Engelberg	Engelberg (OW)	Engelberg/OW	1402	Obwalden	OW	6	1
6390	Engelberg	Engelberg (OW)	Engelberg/OW	1402	Obwalden	OW	6	1
6391	Engelberg	Engelberg (OW)	Engelberg/OW	1402	Obwalden	OW	6	1
6402	Küssnacht (SZ)	Küssnacht (SZ)	Küssnacht/SZ	1331	Schwyz	SZ	5	1
6403	Küssnacht (SZ)	Küssnacht (SZ)	Küssnacht/SZ	1331	Schwyz	SZ	5	1
6404	Greppen	Greppen (LU)	Greppen/LU	1056	Luzern	LU	3	1
6405	Küssnacht (SZ)	Küssnacht (SZ)	Küssnacht/SZ	1331	Schwyz	SZ	5	1
6410	Arth	Arth (SZ)	Arth/SZ	1362	Schwyz	SZ	5	1
6410	Gersau	Gersau (SZ)	Gersau/SZ	1311	Schwyz	SZ	5	1
6414	Arth	Arth (SZ)	Arth/SZ	1362	Schwyz	SZ	5	1
6415	Arth	Arth (SZ)	Arth/SZ	1362	Schwyz	SZ	5	1
6416	Steinerberg	Steinerberg (SZ)	Steinerberg/SZ	1374	Schwyz	SZ	5	1
6417	Sattel	Sattel (SZ)	Sattel/SZ	1371	Schwyz	SZ	5	1
6418	Rothenthurm	Rothenthurm (SZ)	Rothenthurm/SZ	1370	Schwyz	SZ	5	1
6422	Steinen	Steinen (SZ)	Steinen/SZ	1373	Schwyz	SZ	5	1
6423	Schwyz	Schwyz (SZ)	Schwyz/SZ	1372	Schwyz	SZ	5	1
6424	Lauerz	Lauerz (SZ)	Lauerz/SZ	1365	Schwyz	SZ	5	1
6430	Schwyz	Schwyz (SZ)	Schwyz/SZ	1372	Schwyz	SZ	5	1
6431	Schwyz	Schwyz (SZ)	Schwyz/SZ	1372	Schwyz	SZ	5	1
6432	Schwyz	Schwyz (SZ)	Schwyz/SZ	1372	Schwyz	SZ	5	1
6433	Morschach	Morschach (SZ)	Morschach/SZ	1366	Schwyz	SZ	5	1
6434	Illgau	Illgau (SZ)	Illgau/SZ	1363	Schwyz	SZ	5	1
6436	Muotathal	Muotathal (SZ)	Muotathal/SZ	1367	Schwyz	SZ	5	1
6438	Schwyz	Schwyz (SZ)	Schwyz/SZ	1372	Schwyz	SZ	5	1
6440	Ingenbohl	Ingenbohl (SZ)	Ingenbohl/SZ	1364	Schwyz	SZ	5	1
6441	Seelisberg	Seelisberg (UR)	Seelisberg/UR	1215	Uri	UR	4	1
6442	Gersau	Gersau (SZ)	Gersau/SZ	1311	Schwyz	SZ	5	1
6443	Morschach	Morschach (SZ)	Morschach/SZ	1366	Schwyz	SZ	5	1
6452	Riemenstalden	Riemenstalden (SZ)	Riemenstalden/SZ	1369	Schwyz	SZ	5	1
6452	Sisikon	Sisikon (UR)	Sisikon/UR	1217	Uri	UR	4	1
6454	Flüelen	Flüelen (UR)	Flüelen/UR	1207	Uri	UR	4	1
6460	Altdorf (UR)	Altdorf (UR)	Altdorf/UR	1201	Uri	UR	4	1
6461	Isenthal	Isenthal (UR)	Isenthal/UR	1211	Uri	UR	4	1
6462	Seedorf (UR)	Seedorf (UR)	Seedorf/UR	1214	Uri	UR	4	1
6463	Bürglen (UR)	Bürglen (UR)	Bürglen/UR	1205	Uri	UR	4	1
6464	Spiringen	Spiringen (UR)	Spiringen/UR	1218	Uri	UR	4	1
6465	Unterschächen	Unterschächen (UR)	Unterschächen/UR	1219	Uri	UR	4	1
6466	Seedorf (UR)	Seedorf (UR)	Seedorf/UR	1214	Uri	UR	4	1
6467	Schattdorf	Schattdorf (UR)	Schattdorf/UR	1213	Uri	UR	4	1
6468	Attinghausen	Attinghausen (UR)	Attinghausen/UR	1203	Uri	UR	4	1
6469	Schattdorf	Schattdorf (UR)	Schattdorf/UR	1213	Uri	UR	4	1
6472	Erstfeld	Erstfeld (UR)	Erstfeld/UR	1206	Uri	UR	4	1
6473	Silenen	Silenen (UR)	Silenen/UR	1216	Uri	UR	4	1
6474	Silenen	Silenen (UR)	Silenen/UR	1216	Uri	UR	4	1
6475	Silenen	Silenen (UR)	Silenen/UR	1216	Uri	UR	4	1
6476	Gurtnellen	Gurtnellen (UR)	Gurtnellen/UR	1209	Uri	UR	4	1
6482	Gurtnellen	Gurtnellen (UR)	Gurtnellen/UR	1209	Uri	UR	4	1
6484	Wassen	Wassen (UR)	Wassen/UR	1220	Uri	UR	4	1
6485	Wassen	Wassen (UR)	Wassen/UR	1220	Uri	UR	4	1
6487	Göschenen	Göschenen (UR)	Göschenen/UR	1208	Uri	UR	4	1
6490	Andermatt	Andermatt (UR)	Andermatt/UR	1202	Uri	UR	4	1
6491	Realp	Realp (UR)	Realp/UR	1212	Uri	UR	4	1
6493	Hospental	Hospental (UR)	Hospental/UR	1210	Uri	UR	4	1
6500	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6501	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6503	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6506	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6511	Cadenazzo	Cadenazzo (TI)	Cadenazzo/TI	5003	Ticino	TI	21	1
6512	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6513	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6514	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6515	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6516	Cugnasco-Gerra	Cugnasco-Gerra (TI)	Cugnasco-Gerra/TI	5138	Ticino	TI	21	1
6517	Arbedo-Castione	Arbedo-Castione (TI)	Arbedo-Castione/TI	5001	Ticino	TI	21	1
6518	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6523	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6524	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6525	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6526	Riviera	Riviera (TI)	Riviera/TI	5287	Ticino	TI	21	1
6527	Riviera	Riviera (TI)	Riviera/TI	5287	Ticino	TI	21	1
6528	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6530	Cadenazzo	Cadenazzo (TI)	Cadenazzo/TI	5003	Ticino	TI	21	1
6532	Arbedo-Castione	Arbedo-Castione (TI)	Arbedo-Castione/TI	5001	Ticino	TI	21	1
6533	Lumino	Lumino (TI)	Lumino/TI	5010	Ticino	TI	21	1
6534	San Vittore	San Vittore (GR)	San Vittore/GR	3835	Graubünden	GR	18	1
6535	Roveredo (GR)	Roveredo (GR)	Roveredo/GR	3834	Graubünden	GR	18	1
6537	Grono	Grono (GR)	Grono/GR	3832	Graubünden	GR	18	1
6538	Grono	Grono (GR)	Grono/GR	3832	Graubünden	GR	18	1
6540	Castaneda	Castaneda (GR)	Castaneda/GR	3805	Graubünden	GR	18	1
6541	Santa Maria in Calanca	Santa Maria in Calanca (GR)	Santa Maria in Calanca/GR	3810	Graubünden	GR	18	1
6542	Buseno	Buseno (GR)	Buseno/GR	3804	Graubünden	GR	18	1
6543	Calanca	Calanca (GR)	Calanca/GR	3837	Graubünden	GR	18	1
6544	Calanca	Calanca (GR)	Calanca/GR	3837	Graubünden	GR	18	1
6545	Calanca	Calanca (GR)	Calanca/GR	3837	Graubünden	GR	18	1
6546	Calanca	Calanca (GR)	Calanca/GR	3837	Graubünden	GR	18	1
6548	Rossa	Rossa (GR)	Rossa/GR	3808	Graubünden	GR	18	1
6549	Roveredo (GR)	Roveredo (GR)	Roveredo/GR	3834	Graubünden	GR	18	1
6556	Grono	Grono (GR)	Grono/GR	3832	Graubünden	GR	18	1
6557	Cama	Cama (GR)	Cama/GR	3831	Graubünden	GR	18	1
6558	Lostallo	Lostallo (GR)	Lostallo/GR	3821	Graubünden	GR	18	1
6562	Soazza	Soazza (GR)	Soazza/GR	3823	Graubünden	GR	18	1
6563	Mesocco	Mesocco (GR)	Mesocco/GR	3822	Graubünden	GR	18	1
6565	Mesocco	Mesocco (GR)	Mesocco/GR	3822	Graubünden	GR	18	1
6571	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6572	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6573	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6574	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6575	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6576	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6577	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6578	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6579	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6582	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6583	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6584	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6590	Cadenazzo	Cadenazzo (TI)	Cadenazzo/TI	5003	Ticino	TI	21	1
6591	Cadenazzo	Cadenazzo (TI)	Cadenazzo/TI	5003	Ticino	TI	21	1
6592	Sant'Antonino	Sant'Antonino (TI)	Sant'Antonino/TI	5017	Ticino	TI	21	1
6593	Cadenazzo	Cadenazzo (TI)	Cadenazzo/TI	5003	Ticino	TI	21	1
6594	Gambarogno	Gambarogno (TI)	Gambarogno/TI	5398	Ticino	TI	21	1
6595	Locarno	Locarno (TI)	Locarno/TI	5113	Ticino	TI	21	1
6596	Gordola	Gordola (TI)	Gordola/TI	5108	Ticino	TI	21	1
6597	Cugnasco-Gerra	Cugnasco-Gerra (TI)	Cugnasco-Gerra/TI	5138	Ticino	TI	21	1
6598	Tenero-Contra	Tenero-Contra (TI)	Tenero-Contra/TI	5131	Ticino	TI	21	1
6599	Cadenazzo	Cadenazzo (TI)	Cadenazzo/TI	5003	Ticino	TI	21	1
6600	Locarno	Locarno (TI)	Locarno/TI	5113	Ticino	TI	21	1
6600	Muralto	Muralto (TI)	Muralto/TI	5120	Ticino	TI	21	1
6601	Locarno	Locarno (TI)	Locarno/TI	5113	Ticino	TI	21	1
6602	Muralto	Muralto (TI)	Muralto/TI	5120	Ticino	TI	21	1
6604	Locarno	Locarno (TI)	Locarno/TI	5113	Ticino	TI	21	1
6605	Locarno	Locarno (TI)	Locarno/TI	5113	Ticino	TI	21	1
6611	Onsernone	Onsernone (TI)	Onsernone/TI	5136	Ticino	TI	21	1
6612	Ascona	Ascona (TI)	Ascona/TI	5091	Ticino	TI	21	1
6613	Ronco sopra Ascona	Ronco sopra Ascona (TI)	Ronco sopra Ascona/TI	5125	Ticino	TI	21	1
6614	Brissago	Brissago (TI)	Brissago/TI	5097	Ticino	TI	21	1
6616	Losone	Losone (TI)	Losone/TI	5115	Ticino	TI	21	1
6618	Losone	Losone (TI)	Losone/TI	5115	Ticino	TI	21	1
6622	Ronco sopra Ascona	Ronco sopra Ascona (TI)	Ronco sopra Ascona/TI	5125	Ticino	TI	21	1
6631	Verzasca	Verzasca (TI)	Verzasca/TI	5399	Ticino	TI	21	1
6632	Verzasca	Verzasca (TI)	Verzasca/TI	5399	Ticino	TI	21	1
6633	Lavertezzo	Lavertezzo (TI)	Lavertezzo/TI	5112	Ticino	TI	21	1
6634	Verzasca	Verzasca (TI)	Verzasca/TI	5399	Ticino	TI	21	1
6635	Verzasca	Verzasca (TI)	Verzasca/TI	5399	Ticino	TI	21	1
6636	Verzasca	Verzasca (TI)	Verzasca/TI	5399	Ticino	TI	21	1
6637	Verzasca	Verzasca (TI)	Verzasca/TI	5399	Ticino	TI	21	1
6644	Orselina	Orselina (TI)	Orselina/TI	5121	Ticino	TI	21	1
6645	Brione sopra Minusio	Brione sopra Minusio (TI)	Brione sopra Minusio/TI	5096	Ticino	TI	21	1
6646	Tenero-Contra	Tenero-Contra (TI)	Tenero-Contra/TI	5131	Ticino	TI	21	1
6647	Mergoscia	Mergoscia (TI)	Mergoscia/TI	5117	Ticino	TI	21	1
6648	Minusio	Minusio (TI)	Minusio/TI	5118	Ticino	TI	21	1
6652	Terre di Pedemonte	Terre di Pedemonte (TI)	Terre di Pedemonte/TI	5396	Ticino	TI	21	1
6653	Terre di Pedemonte	Terre di Pedemonte (TI)	Terre di Pedemonte/TI	5396	Ticino	TI	21	1
6654	Terre di Pedemonte	Terre di Pedemonte (TI)	Terre di Pedemonte/TI	5396	Ticino	TI	21	1
6655	Centovalli	Centovalli (TI)	Centovalli/TI	5397	Ticino	TI	21	1
6656	Centovalli	Centovalli (TI)	Centovalli/TI	5397	Ticino	TI	21	1
6657	Centovalli	Centovalli (TI)	Centovalli/TI	5397	Ticino	TI	21	1
6658	Centovalli	Centovalli (TI)	Centovalli/TI	5397	Ticino	TI	21	1
6659	Centovalli	Centovalli (TI)	Centovalli/TI	5397	Ticino	TI	21	1
6661	Onsernone	Onsernone (TI)	Onsernone/TI	5136	Ticino	TI	21	1
6662	Onsernone	Onsernone (TI)	Onsernone/TI	5136	Ticino	TI	21	1
6663	Onsernone	Onsernone (TI)	Onsernone/TI	5136	Ticino	TI	21	1
6664	Onsernone	Onsernone (TI)	Onsernone/TI	5136	Ticino	TI	21	1
6670	Avegno Gordevio	Avegno Gordevio (TI)	Avegno Gordevio/TI	5324	Ticino	TI	21	1
6672	Avegno Gordevio	Avegno Gordevio (TI)	Avegno Gordevio/TI	5324	Ticino	TI	21	1
6673	Maggia	Maggia (TI)	Maggia/TI	5317	Ticino	TI	21	1
6674	Maggia	Maggia (TI)	Maggia/TI	5317	Ticino	TI	21	1
6675	Cevio	Cevio (TI)	Cevio/TI	5310	Ticino	TI	21	1
6676	Cevio	Cevio (TI)	Cevio/TI	5310	Ticino	TI	21	1
6677	Maggia	Maggia (TI)	Maggia/TI	5317	Ticino	TI	21	1
6678	Maggia	Maggia (TI)	Maggia/TI	5317	Ticino	TI	21	1
6682	Linescio	Linescio (TI)	Linescio/TI	5315	Ticino	TI	21	1
6683	Campo (Vallemaggia)	Campo (Vallemaggia) (TI)	Campo (Vallemaggia)/TI	5307	Ticino	TI	21	1
6683	Cerentino	Cerentino (TI)	Cerentino/TI	5309	Ticino	TI	21	1
6684	Campo (Vallemaggia)	Campo (Vallemaggia) (TI)	Campo (Vallemaggia)/TI	5307	Ticino	TI	21	1
6685	Bosco/Gurin	Bosco/Gurin (TI)	Bosco/Gurin/TI	5304	Ticino	TI	21	1
6690	Cevio	Cevio (TI)	Cevio/TI	5310	Ticino	TI	21	1
6692	Lavizzara	Lavizzara (TI)	Lavizzara/TI	5323	Ticino	TI	21	1
6693	Lavizzara	Lavizzara (TI)	Lavizzara/TI	5323	Ticino	TI	21	1
6694	Lavizzara	Lavizzara (TI)	Lavizzara/TI	5323	Ticino	TI	21	1
6695	Lavizzara	Lavizzara (TI)	Lavizzara/TI	5323	Ticino	TI	21	1
6696	Lavizzara	Lavizzara (TI)	Lavizzara/TI	5323	Ticino	TI	21	1
6702	Bellinzona	Bellinzona (TI)	Bellinzona/TI	5002	Ticino	TI	21	1
6703	Riviera	Riviera (TI)	Riviera/TI	5287	Ticino	TI	21	1
6705	Riviera	Riviera (TI)	Riviera/TI	5287	Ticino	TI	21	1
6707	Riviera	Riviera (TI)	Riviera/TI	5287	Ticino	TI	21	1
6710	Biasca	Biasca (TI)	Biasca/TI	5281	Ticino	TI	21	1
6713	Serravalle	Serravalle (TI)	Serravalle/TI	5050	Ticino	TI	21	1
6714	Serravalle	Serravalle (TI)	Serravalle/TI	5050	Ticino	TI	21	1
6715	Acquarossa	Acquarossa (TI)	Acquarossa/TI	5048	Ticino	TI	21	1
6716	Acquarossa	Acquarossa (TI)	Acquarossa/TI	5048	Ticino	TI	21	1
6717	Blenio	Blenio (TI)	Blenio/TI	5049	Ticino	TI	21	1
6718	Blenio	Blenio (TI)	Blenio/TI	5049	Ticino	TI	21	1
6719	Blenio	Blenio (TI)	Blenio/TI	5049	Ticino	TI	21	1
6720	Blenio	Blenio (TI)	Blenio/TI	5049	Ticino	TI	21	1
6721	Acquarossa	Acquarossa (TI)	Acquarossa/TI	5048	Ticino	TI	21	1
6721	Serravalle	Serravalle (TI)	Serravalle/TI	5050	Ticino	TI	21	1
6722	Acquarossa	Acquarossa (TI)	Acquarossa/TI	5048	Ticino	TI	21	1
6723	Acquarossa	Acquarossa (TI)	Acquarossa/TI	5048	Ticino	TI	21	1
6724	Acquarossa	Acquarossa (TI)	Acquarossa/TI	5048	Ticino	TI	21	1
6742	Pollegio	Pollegio (TI)	Pollegio/TI	5077	Ticino	TI	21	1
6743	Bodio	Bodio (TI)	Bodio/TI	5064	Ticino	TI	21	1
6744	Personico	Personico (TI)	Personico/TI	5076	Ticino	TI	21	1
6745	Giornico	Giornico (TI)	Giornico/TI	5073	Ticino	TI	21	1
6746	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6747	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6748	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6749	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6760	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6763	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6764	Faido	Faido (TI)	Faido/TI	5072	Ticino	TI	21	1
6772	Prato (Leventina)	Prato (Leventina) (TI)	Prato (Leventina)/TI	5078	Ticino	TI	21	1
6773	Prato (Leventina)	Prato (Leventina) (TI)	Prato (Leventina)/TI	5078	Ticino	TI	21	1
6774	Dalpe	Dalpe (TI)	Dalpe/TI	5071	Ticino	TI	21	1
6775	Quinto	Quinto (TI)	Quinto/TI	5079	Ticino	TI	21	1
6776	Quinto	Quinto (TI)	Quinto/TI	5079	Ticino	TI	21	1
6777	Quinto	Quinto (TI)	Quinto/TI	5079	Ticino	TI	21	1
6780	Airolo	Airolo (TI)	Airolo/TI	5061	Ticino	TI	21	1
6781	Bedretto	Bedretto (TI)	Bedretto/TI	5063	Ticino	TI	21	1
6802	Monteceneri	Monteceneri (TI)	Monteceneri/TI	5238	Ticino	TI	21	1
6803	Monteceneri	Monteceneri (TI)	Monteceneri/TI	5238	Ticino	TI	21	1
6804	Monteceneri	Monteceneri (TI)	Monteceneri/TI	5238	Ticino	TI	21	1
6805	Mezzovico-Vira	Mezzovico-Vira (TI)	Mezzovico-Vira/TI	5199	Ticino	TI	21	1
6806	Monteceneri	Monteceneri (TI)	Monteceneri/TI	5238	Ticino	TI	21	1
6807	Torricella-Taverne	Torricella-Taverne (TI)	Torricella-Taverne/TI	5227	Ticino	TI	21	1
6808	Torricella-Taverne	Torricella-Taverne (TI)	Torricella-Taverne/TI	5227	Ticino	TI	21	1
6809	Monteceneri	Monteceneri (TI)	Monteceneri/TI	5238	Ticino	TI	21	1
6810	Isone	Isone (TI)	Isone/TI	5009	Ticino	TI	21	1
6814	Cadempino	Cadempino (TI)	Cadempino/TI	5162	Ticino	TI	21	1
6814	Lamone	Lamone (TI)	Lamone/TI	5189	Ticino	TI	21	1
6815	Melide	Melide (TI)	Melide/TI	5198	Ticino	TI	21	1
6816	Bissone	Bissone (TI)	Bissone/TI	5154	Ticino	TI	21	1
6817	Val Mara	Val Mara (TI)	Val Mara/TI	5240	Ticino	TI	21	1
6818	Val Mara	Val Mara (TI)	Val Mara/TI	5240	Ticino	TI	21	1
6821	Val Mara	Val Mara (TI)	Val Mara/TI	5240	Ticino	TI	21	1
6822	Arogno	Arogno (TI)	Arogno/TI	5144	Ticino	TI	21	1
6823	Arogno	Arogno (TI)	Arogno/TI	5144	Ticino	TI	21	1
6825	Mendrisio	Mendrisio (TI)	Mendrisio/TI	5254	Ticino	TI	21	1
6826	Riva San Vitale	Riva San Vitale (TI)	Riva San Vitale/TI	5263	Ticino	TI	21	1
6827	Brusino Arsizio	Brusino Arsizio (TI)	Brusino Arsizio/TI	5160	Ticino	TI	21	1
